"NUM","PAYS","PROV","ZS","POP","NUMSEM","DEBUTSEM","MALADIE","C328TNN","DTNN","C011MOIS","D011MOIS","C1259MOIS","D1259MOIS","C515ANS","D515ANS","CP15ANS","DP15ANS","TOTALCAS","TOTALDECES","LETAL","ATTAQ"
"RDCHLOKAY19","RDC","HAUT-LOMAMI   ","KAYAMBA        ",97817,19,2022-05-09,"PALUDISME CONF ",NA,NA,57,0,184,0,244,0,116,0,601,0,0,614.4
"RDCHLOKAY19","RDC","HAUT-LOMAMI   ","KAYAMBA        ",97817,19,2022-05-09,"PFA            ",NA,NA,0,0,1,0,0,0,0,0,1,0,0,1
"RDCHLOKAY19","RDC","HAUT-LOMAMI   ","KAYAMBA        ",97817,19,2022-05-09,"PNEUMONIE      ",NA,NA,8,0,12,0,3,0,7,0,30,0,0,30.7
"RDCHLOKID19","RDC","HAUT-LOMAMI   ","KINDA          ",61640,19,2022-05-09,"FIEVRE TYPHOIDE",NA,NA,5,0,4,0,5,0,0,0,14,0,0,22.7
"RDCHLOKID19","RDC","HAUT-LOMAMI   ","KINDA          ",61640,19,2022-05-09,"IRA            ",NA,NA,64,0,78,0,35,0,30,0,207,0,0,335.8
"RDCHLOKID19","RDC","HAUT-LOMAMI   ","KINDA          ",61640,19,2022-05-09,"PALUDISME SUSP ",NA,NA,89,0,129,0,48,0,32,0,298,0,0,483.5
"RDCHLOKID19","RDC","HAUT-LOMAMI   ","KINDA          ",61640,19,2022-05-09,"PALUDISME CONF ",NA,NA,9,0,9,1,1,0,2,0,21,1,5,34.1
"RDCHLOKID19","RDC","HAUT-LOMAMI   ","KINDA          ",61640,19,2022-05-09,"DIARR SANGLANTE",NA,NA,1,0,3,0,0,0,0,0,4,0,0,6.5
"RDCHLOKID19","RDC","HAUT-LOMAMI   ","KINDA          ",61640,19,2022-05-09,"PNEUMONIE      ",NA,NA,3,0,3,0,0,0,0,0,6,0,0,9.7
"RDCHLOLWA19","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,19,2022-05-09,"IRA            ",NA,NA,74,0,105,0,56,0,58,0,293,0,0,290.5
"RDCHLOLWA19","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,19,2022-05-09,"PALUDISME SUSP ",NA,NA,135,0,244,0,133,0,191,0,703,0,0,697
"RDCHLOLWA19","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,19,2022-05-09,"PALUDISME CONF ",NA,NA,108,0,213,0,110,0,154,0,585,0,0,580
"RDCHLOLWA19","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,19,2022-05-09,"ROUGEOLE       ",NA,NA,10,0,32,0,2,0,0,0,44,0,0,43.6
"RDCHLOLWA19","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,19,2022-05-09,"DIARRHEE DHY M5",NA,NA,7,0,6,0,0,0,0,0,13,0,0,12.9
"RDCHLOLWA19","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,19,2022-05-09,"PNEUMONIE      ",NA,NA,29,0,50,0,6,0,1,0,86,0,0,85.3
"RDCHLOKIN19","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,19,2022-05-09,"DIARR SANGLANTE",NA,NA,4,0,10,0,10,0,13,0,37,0,0,15.3
"RDCHLOKIN19","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,19,2022-05-09,"IRA            ",NA,NA,108,0,590,0,440,0,489,0,1627,0,0,671.9
"RDCHLOKIN19","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,19,2022-05-09,"PALUDISME CONF ",NA,NA,175,0,454,1,303,1,382,0,1314,2,0,542.6
"RDCHLOKIN19","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,19,2022-05-09,"ROUGEOLE       ",NA,NA,9,0,54,0,9,0,1,0,73,0,0,30.1
"RDCHLOKIN19","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,19,2022-05-09,"DIARRHEE DHY M5",NA,NA,16,0,20,0,0,0,0,0,36,0,0,14.9
"RDCHLOKIN19","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,19,2022-05-09,"PNEUMONIE      ",NA,NA,38,0,53,0,23,0,18,0,132,0,0,54.5
"RDCHLOKIT19","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,19,2022-05-09,"IRA            ",NA,NA,164,0,212,0,106,0,99,0,581,0,0,245.5
"RDCHLOKIT19","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,19,2022-05-09,"PALUDISME SUSP ",NA,NA,264,0,397,0,218,0,260,0,1139,0,0,481.3
"RDCHLOKIT19","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,19,2022-05-09,"PALUDISME CONF ",NA,NA,264,0,393,4,218,0,257,0,1132,4,0,478.3
"RDCHLOKIT19","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,19,2022-05-09,"ROUGEOLE       ",NA,NA,5,0,39,0,10,0,1,0,55,0,0,23.2
"RDCHLOKIT19","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,19,2022-05-09,"PNEUMONIE      ",NA,NA,38,0,46,0,11,0,13,0,108,0,0,45.6
"RDCHLOMAL19","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,19,2022-05-09,"DECES MATERNELS",NA,NA,0,0,0,0,0,0,1,1,1,1,100,0.5
"RDCHLOMAL19","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,19,2022-05-09,"FIEVRE JAUNE   ",NA,NA,0,0,0,0,1,0,0,0,1,0,0,0.5
"RDCHLOMAL19","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,19,2022-05-09,"IRA            ",NA,NA,161,0,232,0,171,0,163,0,727,0,0,365.5
"RDCHLOMAL19","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,19,2022-05-09,"PALUDISME SUSP ",NA,NA,266,0,405,0,278,0,294,0,1243,0,0,624.9
"RDCHLOMAL19","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,19,2022-05-09,"PALUDISME CONF ",NA,NA,208,0,330,0,229,0,241,0,1008,0,0,506.7
"RDCHLOMAL19","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,19,2022-05-09,"ROUGEOLE       ",NA,NA,22,1,35,0,13,0,1,0,71,1,1,35.7
"RDCHLOMAL19","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,19,2022-05-09,"PNEUMONIE      ",NA,NA,43,0,72,0,26,0,17,0,158,0,0,79.4
"RDCHLOMUK19","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,19,2022-05-09,"CHOLERA        ",NA,NA,0,0,8,0,6,0,14,1,28,1,4,12.5
"RDCHLOMUK19","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,19,2022-05-09,"COQUELUCHE     ",NA,NA,0,0,1,0,0,0,0,0,1,0,0,0.4
"RDCHLOMUK19","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,19,2022-05-09,"DECES MATERNELS",NA,NA,0,0,0,0,0,0,1,1,1,1,100,0.4
"RDCHLOMUK19","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,19,2022-05-09,"IRA            ",NA,NA,99,0,200,0,102,0,101,0,502,0,0,223.9
"RDCHLOMUK19","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,19,2022-05-09,"FIEVRE TYPHOIDE",NA,NA,0,0,0,0,4,0,4,0,8,0,0,3.6
"RDCHLOMUK19","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,19,2022-05-09,"PALUDISME SUSP ",NA,NA,176,0,473,0,310,0,295,0,1254,0,0,559.2
"RDCHLOMUK19","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,19,2022-05-09,"PALUDISME CONF ",NA,NA,138,0,405,0,256,0,235,0,1034,0,0,461.1
"RDCHLOMUK19","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,19,2022-05-09,"PFA            ",NA,NA,0,0,2,0,0,0,0,0,2,0,0,0.9
"RDCHLOMUK19","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,19,2022-05-09,"ROUGEOLE       ",NA,NA,1,0,5,0,0,0,0,0,6,0,0,2.7
"RDCHLOMUK19","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,19,2022-05-09,"GRIPPE         ",NA,NA,1,0,2,0,6,0,4,0,13,0,0,5.8
"RDCHLOMUK19","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,19,2022-05-09,"PNEUMONIE      ",NA,NA,5,0,11,0,3,0,3,0,22,0,0,9.8
"RDCHLOSON19","RDC","HAUT-LOMAMI   ","SONGA          ",127282,19,2022-05-09,"DIARR SANGLANTE",NA,NA,0,0,0,0,0,0,1,0,1,0,0,0.8
"RDCHLOSON19","RDC","HAUT-LOMAMI   ","SONGA          ",127282,19,2022-05-09,"FIEVRE TYPHOIDE",NA,NA,0,0,0,0,2,0,4,0,6,0,0,4.7
"RDCHLOSON19","RDC","HAUT-LOMAMI   ","SONGA          ",127282,19,2022-05-09,"IRA            ",NA,NA,152,0,149,0,101,0,99,0,501,0,0,393.6
"RDCHLOSON19","RDC","HAUT-LOMAMI   ","SONGA          ",127282,19,2022-05-09,"PALUDISME SUSP ",NA,NA,182,0,263,0,94,0,111,0,650,0,0,510.7
"RDCHLOSON19","RDC","HAUT-LOMAMI   ","SONGA          ",127282,19,2022-05-09,"ROUGEOLE       ",NA,NA,3,0,0,0,0,0,0,0,3,0,0,2.4
"RDCHLOMUK19","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,19,2022-05-09,"FIEVRE TYPHOIDE",NA,NA,0,0,0,0,4,0,4,0,8,0,0,3.6
"RDCHLOMUL19","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,19,2022-05-09,"CHOLERA        ",NA,NA,0,0,0,0,0,0,3,0,3,0,0,1.6
"RDCHLOMUL19","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,19,2022-05-09,"IRA            ",NA,NA,24,0,229,0,17,0,111,0,381,0,0,199.3
"RDCHLOMUL19","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,19,2022-05-09,"MENINGITE      ",NA,NA,2,1,2,1,0,0,1,0,5,2,40,2.6
"RDCHLOMUL19","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,19,2022-05-09,"PALUDISME SUSP ",NA,NA,81,0,329,0,43,0,314,0,767,0,0,401.2
"RDCHLOMUL19","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,19,2022-05-09,"PALUDISME CONF ",NA,NA,73,3,317,1,41,0,226,0,657,4,1,343.6
"RDCHLOMUL19","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,19,2022-05-09,"ROUGEOLE       ",NA,NA,0,0,31,0,0,0,0,0,31,0,0,16.2
"RDCHLOMUL19","RDC","HAUT-LOMAMI   ","MULONGO        ",191198,19,2022-05-09,"PNEUMONIE      ",NA,NA,28,2,45,1,2,0,0,0,75,3,4,39.2
"RDCHLOBAK20","RDC","HAUT-LOMAMI   ","BAKA           ",10682,20,2022-05-16,"FIEVRE TYPHOIDE",NA,NA,0,0,5,0,4,0,5,0,14,0,0,131.1
"RDCHLOBAK20","RDC","HAUT-LOMAMI   ","BAKA           ",10682,20,2022-05-16,"IRA            ",NA,NA,3,0,5,0,3,0,7,0,18,0,0,168.5
"RDCHLOBAK20","RDC","HAUT-LOMAMI   ","BAKA           ",10682,20,2022-05-16,"PALUDISME SUSP ",NA,NA,25,0,42,0,65,0,181,0,313,0,0,NA
"RDCHLOBAK20","RDC","HAUT-LOMAMI   ","BAKA           ",10682,20,2022-05-16,"PALUDISME CONF ",NA,NA,16,0,21,0,38,0,133,0,208,0,0,NA
"RDCHLOBUK20","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,20,2022-05-16,"CHOLERA        ",NA,NA,0,0,1,0,1,0,10,0,12,0,0,4.9
"RDCHLOBUK20","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,20,2022-05-16,"FIEVRE TYPHOIDE",NA,NA,1,0,2,0,6,0,6,0,15,0,0,6.1
"RDCHLOBUK20","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,20,2022-05-16,"IRA            ",NA,NA,163,0,280,0,187,0,187,0,817,0,0,332.4
"RDCHLOBUK20","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,20,2022-05-16,"MENINGITE      ",NA,NA,1,0,0,0,1,0,0,0,2,0,0,0.8
"RDCHLOBUK20","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,20,2022-05-16,"PALUDISME SUSP ",NA,NA,448,0,946,0,603,0,542,0,2539,0,0,NA
"RDCHLOBUK20","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,20,2022-05-16,"PALUDISME CONF ",NA,NA,292,0,695,0,442,0,354,0,1783,0,0,725.4
"RDCHLOBUK20","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,20,2022-05-16,"ROUGEOLE       ",NA,NA,52,0,25,0,8,0,6,0,91,0,0,37
"RDCHLOBUK20","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,20,2022-05-16,"GRIPPE         ",NA,NA,0,0,0,0,1,0,2,0,3,0,0,1.2
"RDCHLOBUK20","RDC","HAUT-LOMAMI   ","BUKAMA         ",245780,20,2022-05-16,"PNEUMONIE      ",NA,NA,25,0,25,0,8,0,6,0,64,0,0,26
"RDCHLOKBD20","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,20,2022-05-16,"DIARR SANGLANTE",NA,NA,0,0,0,0,1,0,0,0,1,0,0,0.5
"RDCHLOKBD20","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,20,2022-05-16,"FIEVRE TYPHOIDE",NA,NA,0,0,1,0,1,0,3,0,5,0,0,2.7
"RDCHLOKBD20","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,20,2022-05-16,"IRA            ",NA,NA,100,0,166,0,71,0,73,0,410,0,0,220
"RDCHLOKBD20","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,20,2022-05-16,"PALUDISME SUSP ",NA,NA,296,0,516,0,437,0,518,0,1767,0,0,948.1
"RDCHLOKBD20","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,20,2022-05-16,"PALUDISME CONF ",NA,NA,26,0,122,0,96,0,132,0,376,0,0,201.7
"RDCHLOKBD20","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,20,2022-05-16,"ROUGEOLE       ",NA,NA,7,0,11,0,2,0,0,0,20,0,0,10.7
"RDCHLOKBD20","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,20,2022-05-16,"GRIPPE         ",NA,NA,0,0,0,0,2,0,7,0,9,0,0,4.8
"RDCHLOKBD20","RDC","HAUT-LOMAMI   ","KABONDO-DIANDA ",186372,20,2022-05-16,"PNEUMONIE      ",NA,NA,3,0,9,0,12,0,4,0,28,0,0,15
"RDCHLOKBG20","RDC","HAUT-LOMAMI   ","KABONGO        ",230602,20,2022-05-16,"FIEVRE TYPHOIDE",NA,NA,0,0,0,0,0,0,6,0,6,0,0,2.6
"RDCHLOKBG20","RDC","HAUT-LOMAMI   ","KABONGO        ",230602,20,2022-05-16,"IRA            ",NA,NA,158,0,168,0,84,0,35,0,445,0,0,193
"RDCHLOKBG20","RDC","HAUT-LOMAMI   ","KABONGO        ",230602,20,2022-05-16,"PALUDISME SUSP ",NA,NA,199,0,232,0,178,0,55,0,664,0,0,287.9
"RDCHLOKBG20","RDC","HAUT-LOMAMI   ","KABONGO        ",230602,20,2022-05-16,"PALUDISME CONF ",NA,NA,176,0,218,0,173,0,49,0,616,0,0,267.1
"RDCHLOKBG20","RDC","HAUT-LOMAMI   ","KABONGO        ",230602,20,2022-05-16,"PNEUMONIE      ",NA,NA,0,0,1,0,0,0,0,0,1,0,0,0.4
"RDCHLOKMN20","RDC","HAUT-LOMAMI   ","KAMINA         ",225373,20,2022-05-16,"FIEVRE TYPHOIDE",NA,NA,0,0,10,0,29,0,79,0,118,0,0,52.4
"RDCHLOKMN20","RDC","HAUT-LOMAMI   ","KAMINA         ",225373,20,2022-05-16,"IRA            ",NA,NA,93,0,117,0,93,0,104,0,407,0,0,180.6
"RDCHLOKMN20","RDC","HAUT-LOMAMI   ","KAMINA         ",225373,20,2022-05-16,"PALUDISME SUSP ",NA,NA,186,0,329,0,267,0,345,0,1127,0,0,500.1
"RDCHLOKMN20","RDC","HAUT-LOMAMI   ","KAMINA         ",225373,20,2022-05-16,"PALUDISME CONF ",NA,NA,110,1,241,0,187,0,244,0,782,1,0,347
"RDCHLOKMN20","RDC","HAUT-LOMAMI   ","KAMINA         ",225373,20,2022-05-16,"PFA            ",NA,NA,0,0,1,0,0,0,0,0,1,0,0,0.4
"RDCHLOKMN20","RDC","HAUT-LOMAMI   ","KAMINA         ",225373,20,2022-05-16,"ROUGEOLE       ",NA,NA,0,0,3,0,0,0,0,0,3,0,0,1.3
"RDCHLOKNM20","RDC","HAUT-LOMAMI   ","KANIAMA        ",208864,20,2022-05-16,"FIEVRE TYPHOIDE",NA,NA,1,0,5,0,9,0,10,0,25,0,0,12
"RDCHLOKNM20","RDC","HAUT-LOMAMI   ","KANIAMA        ",208864,20,2022-05-16,"IRA            ",NA,NA,151,0,185,0,93,0,121,0,550,0,0,263.3
"RDCHLOKNM20","RDC","HAUT-LOMAMI   ","KANIAMA        ",208864,20,2022-05-16,"PALUDISME SUSP ",NA,NA,230,0,271,0,155,0,191,0,847,0,0,405.5
"RDCHLOKNM20","RDC","HAUT-LOMAMI   ","KANIAMA        ",208864,20,2022-05-16,"PALUDISME CONF ",NA,NA,62,0,80,0,50,0,143,0,335,0,0,160.4
"RDCHLOKNM20","RDC","HAUT-LOMAMI   ","KANIAMA        ",208864,20,2022-05-16,"ROUGEOLE       ",NA,NA,0,0,2,0,2,0,6,0,10,0,0,4.8
"RDCHLOKNM20","RDC","HAUT-LOMAMI   ","KANIAMA        ",208864,20,2022-05-16,"PNEUMONIE      ",NA,NA,15,0,19,0,8,0,8,0,50,0,0,23.9
"RDCHLOKAY20","RDC","HAUT-LOMAMI   ","KAYAMBA        ",97817,20,2022-05-16,"IRA            ",NA,NA,27,0,85,0,74,0,45,0,231,0,0,236.2
"RDCHLOKAY20","RDC","HAUT-LOMAMI   ","KAYAMBA        ",97817,20,2022-05-16,"PALUDISME SUSP ",NA,NA,56,0,199,0,107,0,79,0,441,0,0,450.8
"RDCHLOKAY20","RDC","HAUT-LOMAMI   ","KAYAMBA        ",97817,20,2022-05-16,"PALUDISME CONF ",NA,NA,52,0,186,0,105,0,69,0,412,0,0,421.2
"RDCHLOKAY20","RDC","HAUT-LOMAMI   ","KAYAMBA        ",97817,20,2022-05-16,"PNEUMONIE      ",NA,NA,11,0,10,0,7,0,8,0,36,0,0,36.8
"RDCHLOKID20","RDC","HAUT-LOMAMI   ","KINDA          ",61640,20,2022-05-16,"FIEVRE TYPHOIDE",NA,NA,1,0,4,0,0,0,8,0,13,0,0,21.1
"RDCHLOKID20","RDC","HAUT-LOMAMI   ","KINDA          ",61640,20,2022-05-16,"IRA            ",NA,NA,85,0,109,0,50,0,43,0,287,0,0,465.6
"RDCHLOKID20","RDC","HAUT-LOMAMI   ","KINDA          ",61640,20,2022-05-16,"PALUDISME SUSP ",NA,NA,61,0,68,0,28,0,30,0,187,0,0,303.4
"RDCHLOKID20","RDC","HAUT-LOMAMI   ","KINDA          ",61640,20,2022-05-16,"PALUDISME CONF ",NA,NA,50,0,55,0,28,0,30,0,163,0,0,264.4
"RDCHLOKID20","RDC","HAUT-LOMAMI   ","KINDA          ",61640,20,2022-05-16,"PNEUMONIE      ",NA,NA,3,0,2,0,0,0,0,0,5,0,0,8.1
"RDCHLOKIN20","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,20,2022-05-16,"DIARR SANGLANTE",NA,NA,0,0,3,0,2,0,3,0,8,0,0,3.3
"RDCHLOKIN20","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,20,2022-05-16,"FIEVRE TYPHOIDE",NA,NA,2,0,4,0,4,0,16,0,26,0,0,10.7
"RDCHLOKIN20","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,20,2022-05-16,"IRA            ",NA,NA,39,0,64,0,37,0,33,0,173,0,0,71.4
"RDCHLOKIN20","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,20,2022-05-16,"PALUDISME SUSP ",NA,NA,80,0,239,0,143,0,148,0,610,0,0,251.9
"RDCHLOKIN20","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,20,2022-05-16,"PALUDISME CONF ",NA,NA,55,0,196,0,112,0,97,0,460,0,0,190
"RDCHLOKIN20","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,20,2022-05-16,"ROUGEOLE       ",NA,NA,9,0,30,1,13,0,0,0,52,1,2,21.5
"RDCHLOKIN20","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,20,2022-05-16,"DIARRHEE DHY M5",NA,NA,11,0,3,0,0,0,0,0,14,0,0,5.8
"RDCHLOKIN20","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,20,2022-05-16,"GRIPPE         ",NA,NA,6,0,18,0,12,0,18,0,54,0,0,22.3
"RDCHLOKIN20","RDC","HAUT-LOMAMI   ","KINKONDJA      ",242153,20,2022-05-16,"PNEUMONIE      ",NA,NA,16,0,12,0,0,0,3,0,31,0,0,12.8
"RDCHLOKIT20","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,20,2022-05-16,"IRA            ",NA,NA,128,0,154,0,91,0,76,0,449,0,0,189.7
"RDCHLOKIT20","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,20,2022-05-16,"PALUDISME SUSP ",NA,NA,265,0,341,1,201,0,223,0,1030,1,0,435.2
"RDCHLOKIT20","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,20,2022-05-16,"PALUDISME CONF ",NA,NA,257,0,322,1,194,0,216,0,989,1,0,417.9
"RDCHLOKIT20","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,20,2022-05-16,"ROUGEOLE       ",NA,NA,11,0,62,0,24,0,1,0,98,0,0,41.4
"RDCHLOKIT20","RDC","HAUT-LOMAMI   ","KITENGE        ",236666,20,2022-05-16,"PNEUMONIE      ",NA,NA,28,0,25,0,6,0,6,0,65,0,0,27.5
"RDCHLOLWB20","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,20,2022-05-16,"IRA            ",NA,NA,28,0,62,0,16,0,26,0,132,0,0,130.9
"RDCHLOLWB20","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,20,2022-05-16,"PALUDISME SUSP ",NA,NA,46,0,137,0,65,0,98,0,346,0,0,343
"RDCHLOLWB20","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,20,2022-05-16,"PALUDISME CONF ",NA,NA,35,0,115,0,57,0,68,0,275,0,0,272.6
"RDCHLOLWB20","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,20,2022-05-16,"PFA            ",NA,NA,0,0,1,0,0,0,0,0,1,0,0,1
"RDCHLOLWB20","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,20,2022-05-16,"ROUGEOLE       ",NA,NA,6,0,12,0,3,0,0,0,21,0,0,20.8
"RDCHLOLWB20","RDC","HAUT-LOMAMI   ","LWAMBA         ",100863,20,2022-05-16,"PNEUMONIE      ",NA,NA,6,0,14,0,2,0,3,0,25,0,0,24.8
"RDCHLOMAL20","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,20,2022-05-16,"CHOLERA        ",NA,NA,0,0,0,0,0,0,1,0,1,0,0,0.5
"RDCHLOMAL20","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,20,2022-05-16,"FIEVRE TYPHOIDE",NA,NA,0,0,1,0,0,0,4,0,5,0,0,2.5
"RDCHLOMAL20","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,20,2022-05-16,"IRA            ",NA,NA,137,0,237,0,144,0,154,0,672,0,0,337.8
"RDCHLOMAL20","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,20,2022-05-16,"PALUDISME SUSP ",NA,NA,236,0,374,0,262,0,261,0,1133,0,0,569.6
"RDCHLOMAL20","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,20,2022-05-16,"PALUDISME CONF ",NA,NA,188,0,307,0,205,0,208,0,908,0,0,456.5
"RDCHLOMAL20","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,20,2022-05-16,"ROUGEOLE       ",NA,NA,27,0,36,0,12,0,0,0,75,0,0,37.7
"RDCHLOMAL20","RDC","HAUT-LOMAMI   ","MALEMBA-NKULU  ",198921,20,2022-05-16,"PNEUMONIE      ",NA,NA,48,0,62,0,16,0,15,0,141,0,0,70.9
"RDCHLOMUK20","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,20,2022-05-16,"CHOLERA        ",NA,NA,0,0,3,0,3,0,2,0,8,0,0,3.6
"RDCHLOMUK20","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,20,2022-05-16,"DIARR SANGLANTE",NA,NA,0,0,0,0,0,0,1,0,1,0,0,0.4
"RDCHLOMUK20","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,20,2022-05-16,"FIEVRE TYPHOIDE",NA,NA,0,0,2,0,2,0,10,0,14,0,0,6.2
"RDCHLOMUK20","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,20,2022-05-16,"IRA            ",NA,NA,98,0,230,0,115,0,124,0,567,0,0,252.9
"RDCHLOMUK20","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,20,2022-05-16,"PALUDISME SUSP ",NA,NA,183,0,484,0,283,0,285,0,1235,0,0,550.8
"RDCHLOMUK20","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,20,2022-05-16,"PALUDISME CONF ",NA,NA,152,0,428,0,257,0,247,0,1084,0,0,483.4
"RDCHLOMUK20","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,20,2022-05-16,"ROUGEOLE       ",NA,NA,6,0,9,0,0,0,1,0,16,0,0,7.1
"RDCHLOMUK20","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,20,2022-05-16,"GRIPPE         ",NA,NA,6,0,8,0,14,0,16,0,44,0,0,19.6
"RDCHLOMUK20","RDC","HAUT-LOMAMI   ","MUKANGA        ",224231,20,2022-05-16,"PNEUMONIE      ",NA,NA,2,0,5,0,0,0,2,0,9,0,0,4
"RDCHLOSON20","RDC","HAUT-LOMAMI   ","SONGA          ",127282,20,2022-05-16,"FIEVRE TYPHOIDE",NA,NA,0,0,0,0,2,0,3,0,5,0,0,3.9
"RDCHLOSON20","RDC","HAUT-LOMAMI   ","SONGA          ",127282,20,2022-05-16,"IRA            ",NA,NA,161,0,150,0,105,0,87,0,503,0,0,395.2
"RDCHLOSON20","RDC","HAUT-LOMAMI   ","SONGA          ",127282,20,2022-05-16,"PALUDISME CONF ",NA,NA,43,0,66,0,21,0,18,0,148,0,0,116.3
"RDCHLOSON20","RDC","HAUT-LOMAMI   ","SONGA          ",127282,20,2022-05-16,"PALUDISME SUSP ",NA,NA,178,0,256,0,85,0,102,0,621,0,0,487.9
"RDCHLOBAK21","RDC","HAUT-LOMAMI   ","BAKA           ",10682,21,2022-05-23,"IRA            ",NA,NA,5,0,2,0,4,0,9,0,20,0,0,187.2
"RDCHLOBAK21","RDC","HAUT-LOMAMI   ","BAKA           ",10682,21,2022-05-23,"PALUDISME SUSP ",NA,NA,21,0,37,0,75,0,168,0,301,0,0,NA
